,id,ResourceID,GeoUnit,Geo,Period,Duration,Label1,Label2,Label3,Label4,Label5,Label6,Value,Unit,Measure,Multiplier,NullReason,Status
338,93dbcb35-62a4-4bcb-8195-53be2e7bb718,CPACT11,RC,Waikato,2019-06-30,P1M,,,,,,,377,NZD,Weekly mean rent,0,,
339,47af653c-eb30-4eae-96fe-29eaa28a9dd6,CPACT11,RC,Waikato,2019-08-31,P1M,,,,,,,386,NZD,Weekly mean rent,0,,
340,beaa739d-cf35-4af8-9d48-cf0b4275b4c4,CPACT11,RC,Waikato,2019-09-30,P1M,,,,,,,383,NZD,Weekly mean rent,0,,
341,2c7c8368-ad6d-4929-896f-55d67f01b26b,CPACT11,RC,Waikato,2019-10-31,P1M,,,,,,,393,NZD,Weekly mean rent,0,,
342,107b66af-c6b5-4a1d-881c-714621ecb0f7,CPACT11,RC,Waikato,2019-11-30,P1M,,,,,,,394,NZD,Weekly mean rent,0,,
343,f9e492f3-fc09-4878-a112-67f1b0b761a5,CPACT11,RC,Waikato,2019-12-31,P1M,,,,,,,401,NZD,Weekly mean rent,0,,
344,b484c89e-72aa-4a6a-b989-10cf9032ba63,CPACT11,RC,Waikato,2020-03-31,P1M,,,,,,,410,NZD,Weekly mean rent,0,,
345,d6a8ab29-d838-4037-9654-fd4d95998b96,CPACT11,RC,Waikato,2020-01-31,P1M,,,,,,,404,NZD,Weekly mean rent,0,,
346,d594f1af-6d4e-4ff1-bd9c-bcfca161b4e4,CPACT11,RC,Waikato,2020-02-29,P1M,,,,,,,408,NZD,Weekly mean rent,0,,
347,527cd2b0-72c6-462e-b742-1b36e66865d1,CPACT11,RC,Waikato,2020-04-30,P1M,,,,,,,418,NZD,Weekly mean rent,0,,
348,364328d9-4dbd-4934-9fdd-beca49d4635b,CPACT11,RC,Waikato,2020-05-31,P1M,,,,,,,405,NZD,Weekly mean rent,0,,
349,c25df42e-ab6f-4cf5-87fa-564179ab719f,CPACT11,RC,Waikato,2020-08-31,P1M,,,,,,,407,NZD,Weekly mean rent,0,,
350,0876c602-1adc-47d7-9e7e-1bfd463c3060,CPACT11,RC,Waikato,2020-10-31,P1M,,,,,,,414,NZD,Weekly mean rent,0,,
351,e645ce2f-0dd5-4120-af77-715cb05f4c61,CPACT11,RC,Waikato,2020-06-30,P1M,,,,,,,392,NZD,Weekly mean rent,0,,
352,3ca9acb2-cd28-489a-968e-984a364ed481,CPACT11,RC,Waikato,2020-07-31,P1M,,,,,,,401,NZD,Weekly mean rent,0,,
353,d9b1b126-4231-4564-b785-5d45f428a505,CPACT11,RC,Waikato,2020-11-30,P1M,,,,,,,419,NZD,Weekly mean rent,0,,
354,39385c1f-80a6-4bd1-af64-f0045f9851e3,CPACT11,RC,Waikato,2020-09-30,P1M,,,,,,,415,NZD,Weekly mean rent,0,,
355,2860bc24-553f-495c-8cd8-6014a18719a2,CPACT11,RC,Waikato,2020-12-31,P1M,,,,,,,427,NZD,Weekly mean rent,0,,
356,d793e42c-4de3-4f26-afa7-c619974dcda0,CPACT11,RC,Waikato,2021-03-31,P1M,,,,,,,427,NZD,Weekly mean rent,0,,
357,37d048c5-3834-4e75-998f-d725ea370f99,CPACT11,RC,Waikato,2021-01-31,P1M,,,,,,,427,NZD,Weekly mean rent,0,,
358,d229ad4a-1257-40ea-a063-ff91b0f46cf4,CPACT11,RC,Waikato,2021-04-30,P1M,,,,,,,431,NZD,Weekly mean rent,0,,
359,30e63a0b-abe5-4f03-91d7-02f22edcc7ed,CPACT11,RC,Waikato,2021-02-28,P1M,,,,,,,423,NZD,Weekly mean rent,0,,
360,6820277b-1f64-46c5-bd25-7fe7610df010,CPACT11,RC,Waikato,2021-06-30,P1M,,,,,,,421,NZD,Weekly mean rent,0,,
361,65bcea3d-0653-4aeb-a41f-2694a9a59236,CPACT11,RC,Waikato,2021-05-31,P1M,,,,,,,433,NZD,Weekly mean rent,0,,
362,554c3baa-29e7-4864-a7f5-39c02352448b,CPACT11,RC,Waikato,2021-07-31,P1M,,,,,,,430,NZD,Weekly mean rent,0,,
363,c621635b-deae-4061-bd9f-ba7b41810caf,CPACT11,RC,Waikato,2021-09-30,P1M,,,,,,,432,NZD,Weekly mean rent,0,,
364,d984aa8a-7047-4f6c-8374-437e52bb01fe,CPACT11,RC,Waikato,2021-08-31,P1M,,,,,,,436,NZD,Weekly mean rent,0,,
365,6c53a74d-b772-4066-84f3-9a9d62a35372,CPACT11,RC,Waikato,2021-10-31,P1M,,,,,,,436,NZD,Weekly mean rent,0,,
366,c01b3b5d-3e77-4e93-84bc-0eabb5a7c58e,CPACT11,RC,Waikato,2022-05-31,P1M,,,,,,,456,NZD,Weekly mean rent,0,,
367,fc8ab419-9d03-42f1-a215-9bfc8a59da1e,CPACT11,RC,Waikato,2021-11-30,P1M,,,,,,,439,NZD,Weekly mean rent,0,,
368,397e6b2e-9cef-48fd-8a10-cf4179b34169,CPACT11,RC,Waikato,2021-12-31,P1M,,,,,,,454,NZD,Weekly mean rent,0,,
369,19be4a0f-ee67-43dc-bf5a-f6c0db6495c1,CPACT11,RC,Waikato,2022-01-31,P1M,,,,,,,449,NZD,Weekly mean rent,0,,
370,da9fc28d-a1a0-45df-a6bb-b0eb752bb9ff,CPACT11,RC,Waikato,2022-02-28,P1M,,,,,,,452,NZD,Weekly mean rent,0,,
371,69b03c6b-fb66-4f9d-86f6-689d44bfdb87,CPACT11,RC,Waikato,2022-03-31,P1M,,,,,,,437,NZD,Weekly mean rent,0,,
372,d86167ef-3708-4979-9d00-8e2119dd64a1,CPACT11,RC,Waikato,2022-06-30,P1M,,,,,,,450,NZD,Weekly mean rent,0,,
373,0164ce25-0f7c-498d-aa33-add8b0c119f9,CPACT11,RC,Waikato,2022-04-30,P1M,,,,,,,461,NZD,Weekly mean rent,0,,
374,47ebf764-1370-4c4e-a5d9-b9967ef27d32,CPACT11,RC,Waikato,2022-07-31,P1M,,,,,,,455,NZD,Weekly mean rent,0,,
375,70f795bc-2dd6-4ac8-98e0-a8321e737794,CPACT11,RC,Waikato,2022-08-31,P1M,,,,,,,457,NZD,Weekly mean rent,0,,
376,f67fb9df-edd9-46e1-9371-e9e73a44c4fd,CPACT11,RC,Waikato,2022-09-30,P1M,,,,,,,470,NZD,Weekly mean rent,0,,
377,80ee3f19-924f-4cee-8586-5f2e731254aa,CPACT11,RC,Waikato,2022-11-30,P1M,,,,,,,455,NZD,Weekly mean rent,0,,
378,cc3c1018-2f64-47d9-a44d-f81e6303d101,CPACT11,RC,Waikato,2022-10-31,P1M,,,,,,,470,NZD,Weekly mean rent,0,,
379,4acfb7fa-7fdf-4b12-80c5-79626afc815c,CPACT11,RC,Bay of Plenty,2015-02-28,P1M,,,,,,,299,NZD,Weekly mean rent,0,,
380,edbc8a15-c4b6-410d-80d9-bb7d954c027e,CPACT11,RC,Waikato,2022-12-31,P1M,,,,,,,472,NZD,Weekly mean rent,0,,
381,660308fa-7eca-4393-88fc-8e1ed036f494,CPACT11,RC,Bay of Plenty,2015-03-31,P1M,,,,,,,304,NZD,Weekly mean rent,0,,
382,860a708e-c8ff-4cd6-b4c5-4eddcb1c824a,CPACT11,RC,Bay of Plenty,2015-04-30,P1M,,,,,,,308,NZD,Weekly mean rent,0,,
383,5bba3c12-3c28-4089-b788-369632ee83c6,CPACT11,RC,Bay of Plenty,2015-05-31,P1M,,,,,,,321,NZD,Weekly mean rent,0,,
384,c838babc-3179-4fa2-ae74-c4c206d7bb4a,CPACT11,RC,Bay of Plenty,2015-07-31,P1M,,,,,,,316,NZD,Weekly mean rent,0,,
385,a67e8390-7ab3-4e83-a468-06984d293cf6,CPACT11,RC,Bay of Plenty,2015-06-30,P1M,,,,,,,317,NZD,Weekly mean rent,0,,
386,270ad7ad-8b39-4b30-8be0-42cbe6e8148e,CPACT11,RC,Bay of Plenty,2015-08-31,P1M,,,,,,,316,NZD,Weekly mean rent,0,,
387,520c7a16-8ae3-422f-9e77-8d093c6d93cc,CPACT11,RC,Bay of Plenty,2015-09-30,P1M,,,,,,,319,NZD,Weekly mean rent,0,,
388,1603a511-5787-45bc-aa73-6a3f6581625c,CPACT11,RC,Bay of Plenty,2015-12-31,P1M,,,,,,,332,NZD,Weekly mean rent,0,,
389,a18d0a24-53af-4f97-9796-1a7eef272842,CPACT11,RC,Bay of Plenty,2015-10-31,P1M,,,,,,,323,NZD,Weekly mean rent,0,,
390,f7d3415f-210b-4c2d-a705-b4e325bdd29a,CPACT11,RC,Bay of Plenty,2015-11-30,P1M,,,,,,,323,NZD,Weekly mean rent,0,,
391,ada338ee-8c10-4392-bc00-f2525ec3cd42,CPACT11,RC,Bay of Plenty,2016-01-31,P1M,,,,,,,341,NZD,Weekly mean rent,0,,
392,e7ca7b25-3140-47e0-829f-642e56e9d4b7,CPACT11,RC,Bay of Plenty,2016-02-29,P1M,,,,,,,331,NZD,Weekly mean rent,0,,
393,2e252df8-2f4d-4fd8-9080-d902840a381d,CPACT11,RC,Bay of Plenty,2016-03-31,P1M,,,,,,,346,NZD,Weekly mean rent,0,,
394,a48dd465-9375-4304-9620-693a1b76457b,CPACT11,RC,Bay of Plenty,2016-04-30,P1M,,,,,,,348,NZD,Weekly mean rent,0,,
395,b2c7eaa6-58c7-4932-a4ef-fe731b218f6e,CPACT11,RC,Bay of Plenty,2016-06-30,P1M,,,,,,,347,NZD,Weekly mean rent,0,,
396,23950357-614d-4e30-b314-745b7687b608,CPACT11,RC,Bay of Plenty,2016-07-31,P1M,,,,,,,359,NZD,Weekly mean rent,0,,
397,bdf7c04f-3a97-4883-ac6f-998b9572be1d,CPACT11,RC,Bay of Plenty,2016-05-31,P1M,,,,,,,349,NZD,Weekly mean rent,0,,
398,4be35141-fd6b-48e7-9dff-fe9174f6a605,CPACT11,RC,Bay of Plenty,2016-09-30,P1M,,,,,,,356,NZD,Weekly mean rent,0,,
399,6bf35dce-1e6e-4fa0-ae5e-d732bcf0e757,CPACT11,RC,Bay of Plenty,2016-08-31,P1M,,,,,,,348,NZD,Weekly mean rent,0,,
400,a56a769f-0e86-4ac6-a85a-c75389f34a90,CPACT11,RC,Bay of Plenty,2016-10-31,P1M,,,,,,,355,NZD,Weekly mean rent,0,,
401,26b9a13a-aeea-4d99-aad8-a2e6d52326ec,CPACT11,RC,Bay of Plenty,2016-12-31,P1M,,,,,,,364,NZD,Weekly mean rent,0,,
402,47301c8e-f128-41ad-9f61-61d0e70ab9e8,CPACT11,RC,Bay of Plenty,2016-11-30,P1M,,,,,,,360,NZD,Weekly mean rent,0,,
403,69a39da1-dd9d-474e-ae6e-ebac7e543ac3,CPACT11,RC,Bay of Plenty,2017-01-31,P1M,,,,,,,361,NZD,Weekly mean rent,0,,
404,e9f45190-9241-4022-88e6-f8f295ce6fdc,CPACT11,RC,Bay of Plenty,2017-02-28,P1M,,,,,,,359,NZD,Weekly mean rent,0,,
